course_link,course_id,course_name
https://www.coursera.org/learn/dentistry101,VYS0Tv1jEeiCEQrnyjDZDA,Dentistry 101
https://www.coursera.org/learn/deploy-a-website-to-azure-with-azure-app-service,p8Fj0AQBEeyHlw6-urbWjw,Deploy a website to Azure with Azure App Service
https://www.coursera.org/learn/deploy-a-website-with-azure-virtual-machines,_ZZWpv6hEeu9eBIb90qKRQ,Deploy a website with Azure Virtual Machines
https://www.coursera.org/learn/deploying-and-managing-windows-workloads-on-google-cloud,NfI68GFeEeyipgpI5l_HwQ,Deploying and Managing Windows Workloads on Google Cloud
https://www.coursera.org/learn/deploying-g-suite-jp,n0Fx36_hEeqBSw6GDnbLDQ,Planning for your Google Workspace Deployment 日本語版 
https://www.coursera.org/learn/deploying-google-workspace,x57V4Yp6EeqRHRJCXceSBQ,Planning for a Google Workspace Deployment
https://www.coursera.org/learn/deploying-machine-learning-models,jqiHLNbqEeeeugriPTTa_A,Deploying Machine Learning Models
https://www.coursera.org/learn/deploying-machine-learning-models-in-production,uHgdGRNGEeu0tBLoLCc3Ww,Deploying Machine Learning Models in Production
https://www.coursera.org/learn/deploying-sap-google-cloud,HdmQ7CtpEeuYhAqtdVtiGw,Deploying SAP on Google Cloud
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production,zi4UCE5_Eem0lhKc4vCNig,Architecting with Google Kubernetes Engine: Production
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-br,3JtsGK2bEemtSwo7WTibIg,Architecting with Google Kubernetes Engine: Production em Português Brasileiro 
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-es,uy2HGa2bEemWpBIye3A_kg,Architecting with Google Kubernetes Engine: Production en Español
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-fr,tvPf9mKQEeqt_xKipOJ8lQ,Architecting with Google Kubernetes Engine: Production en Français
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-it,KwCcB5_lEeyFDhLpwtOZqw,Architecting Google Kubernetes Engine Production in italiano
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-jp,kFJO1a2bEemtSwo7WTibIg,Architecting with Google Kubernetes Engine: Production 日本語版
https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-ko,SC2XuJ_kEeyPCA7TQpwpjw,Architecting with Google Kubernetes Engine: Production 한국어
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke,rbvN305_EemdyRKorlakmA,Architecting with Google Kubernetes Engine: Workloads
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-br,iB0inbJxEemE4w7J26sUcg,Architecting with Google Kubernetes Engine: Workloads em Português Brasileiro
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-es,JfrCUrJxEemECg4gHY2-WA,Architecting with Google Kubernetes Engine: Workloads en Español
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-fr,844ZLWKQEeq_3QoBpxV_lQ,Architecting with Google Kubernetes Engine: Workloads en Français
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-it,pGy0F5_kEeyFDhLpwtOZqw,Architecting Google Kubernetes Engine: Workloads in italiano
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-jp,uAebznNoEemW1g5UhrLcxA,Architecting with Google Kubernetes Engine: Workloads 日本語版
https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-ko,gKuRdJ_kEeyPCA7TQpwpjw,Architecting with Google Kubernetes Engine: Workloads 한국어
https://www.coursera.org/learn/derechos-humanos-democracia-america-latina,rUXw_kE3Eeq2zRK4MtZ__Q,DDHH y democracia: una visión desde América Latina
https://www.coursera.org/learn/derivatives-options-futures,jJjnx1c7EeuMkArab-7zbw,Derivatives - Options & Futures
https://www.coursera.org/learn/desarrolla-tu-lider,aU-D0aIPEeua9hJHpJ2HqQ,Desarrolla tu líder
https://www.coursera.org/learn/desarrollar-paginas-web-con-angular,16zlHrX0Eeijjw7xCsHnOg,Desarrollo de páginas con Angular
https://www.coursera.org/learn/desarrollo-de-aplicaciones,4DTOYbWgEeWEoAqTi6kTYw,Desarrollo de aplicaciones con Android
https://www.coursera.org/learn/desarrollo-lado-servidor-nodejs-express-mongodb,PwuZ8rX1EeiOkg6PmoA0qg,"Desarrollo del lado servidor: NodeJS, Express y MongoDB"
https://www.coursera.org/learn/desarrollo-marca-personal,Vt7GQvrvEeuRCQ5nvRqgMw,Desarrollo de tu marca personal
https://www.coursera.org/learn/desarrollo-musicalidad,_AAoM1DLEeW02w4zzsdA1Q,Desarrollando tu musicalidad
https://www.coursera.org/learn/desarrollo-urbano,lswH0jTZEea1ggpF7DR5sw,Cities are back in town : sociología urbana para un mundo globalizado
https://www.coursera.org/learn/desarrollo-videojuegos-unity,Qj-ZfiUAEeWxbhIkPfddLQ,Desarrollo de Videojuegos en Unity: Una Introducción
https://www.coursera.org/learn/description-design-for-interactive-learning-resources,X2sykqsiEeqgRA4uxtvgXw,Description Design for Interactive Learning Resources
https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application,dLJlLLvTEeWH_w6eDJDPoQ,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions"
https://www.coursera.org/learn/desembaraco-aduaneiro,v5Axmhf_Eeyguw70hCEltQ,Desembaraço Aduaneiro
https://www.coursera.org/learn/desenvolvendo-musicalidade,K0CLlm15Eeem_Q73lEzyLA,Desenvolvendo sua musicalidade
https://www.coursera.org/learn/desenvolvimento-agil-com-java-avancado,2B_dK3eUEeWi0g6YoSAL-w,Desenvolvimento Ágil com Java Avançado
https://www.coursera.org/learn/desenvolvimento-agil-com-padroes-de-projeto,hFNE2XeVEeWIfhKr_WcYsQ,Desenvolvimento Ágil com Padrões de Projeto
https://www.coursera.org/learn/desenvolvimento-do-lider,S0Zpmgm8EeyfCRK_crecDw,Desenvolvimento do Líder
https://www.coursera.org/learn/design,FlptMGk3EeSiViIACw8GlA,Design: Creation of Artifacts in Society
https://www.coursera.org/learn/design-a-user-experience-for-social-good-arabic,f_My6R2VEeyNYgrqC77JMw,تصميم تجربة مستخدم من أجل الصالح الاجتماعي والاستعداد للوظائف
https://www.coursera.org/learn/design-and-conduct-clinical-trials,mb3l4i3xEeyjtw7aZIoBxw,Design and Conduct of Clinical Trials
https://www.coursera.org/learn/design-and-innovation-of-business-model,hnmLbD0SEeu69wp-PD8q4Q,Design and innovation of business model
https://www.coursera.org/learn/design-coaching-strategy,OHtNW3Q9EeWLqw7zlLhRzQ,Designing and Implementing Your Coaching Strategy
https://www.coursera.org/learn/design-de-uma-experiencia-do-usuario-para-o-bem-social,KzxMxh2UEeyNYgrqC77JMw,Design de uma experiência do usuário para o bem social e preparação para o mercado
https://www.coursera.org/learn/design-high-performance-optical-systems,iL7Ll24lEeeWCg71xNIlJg,Design of High-Performance Optical Systems
https://www.coursera.org/learn/design-language,_KxJN3gQEemaMw6PLdwMkg,The Language of Design: Form and Meaning
https://www.coursera.org/learn/design-patterns,CVJg1EYkEeejjw678ALX-g,Design Patterns
https://www.coursera.org/learn/design-principles,YcfRNRoCEeW9dA4X94-nLQ,Design Principles: an Introduction
https://www.coursera.org/learn/design-research,kr6NmTypEea1eg6YQeunOw,User Research and Design
https://www.coursera.org/learn/design-research-para-estrategia-e-inovacao,ozDOHxWuEeyK_gpn6SngNw,Design Research para Estratégia e Inovação
https://www.coursera.org/learn/design-secure-networked-systems,IZWhlk1WEeeX2g6tELA5vA,Design and Analyze Secure Networked Systems
https://www.coursera.org/learn/design-strategies-for-maximizing-total-data-quality,Cn-iagD_EeyUUwrGCdW75Q,Design Strategies for Maximizing Total Data Quality
https://www.coursera.org/learn/design-strategy,r938sa1xEeeTdQ7VF-D76g,Design-Led Strategy: Design thinking for business strategy and entrepreneurship
https://www.coursera.org/learn/design-thinking-entrepreneurship,27_khHs4EeaXRRKK7mMjqw,Innovation & Entrepreneurship - From Design Thinking to Funding
https://www.coursera.org/learn/design-thinking-for-is-in-business,wvd9K3ZvEe2HBAqexu0zmw,Capstone: Design Thinking for IS in Business
https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products,l4DXG4kSEeilVg59zCpqsg,Design Thinking and Predictive Analytics for Data Products
https://www.coursera.org/learn/design-trading-strategy-culminating-project,S6zpym6eEea2_hI5YizWBw,Design your own trading strategy – Culminating Project
https://www.coursera.org/learn/designexperiments,Hc_NtRVGEeWhTg59fTWfpQ,"Designing, Running, and Analyzing Experiments"
https://www.coursera.org/learn/designing-an-sap-solution,hY5laDm8Ee2rGg5Z3GP-bw,Designing an SAP Solution
https://www.coursera.org/learn/designing-autonomous-ai,whs-5KrpEeyiqQr1qP1QDw,Designing Autonomous AI
https://www.coursera.org/learn/designing-building-antiracist-spaces,szwL_x3NEeu6LRJwytZjjQ,Designing and Building Institutional Anti-Racist Spaces
https://www.coursera.org/learn/designing-effective-science-communication,PTv7VGsyEeujCAp2B-77jQ,Designing Effective Science Communication
https://www.coursera.org/learn/designing-future-of-work,okLtn0dFEeeMtBKozo_2UA,Designing the Future of Work
https://www.coursera.org/learn/designing-hardware-for-raspberry-pi-projects,Ze5sb0GVEe2ZPw6AhFlMMQ,Designing Hardware for Raspberry Pi Projects
https://www.coursera.org/learn/designing-learning-innovation,AgggCx6REeuHsgrcqIyowQ,Designing Learning Innovation
https://www.coursera.org/learn/designing-organization,yEfdpZz9EeWlGQ5Xb9b0kw,Designing the Organization
https://www.coursera.org/learn/designing-print-digital-media,Mhe49CNNEemN7hLiAmzXPg,Print and Digital Elements of Design: Branding and User Experience
https://www.coursera.org/learn/designthinking-docencia,MgqGAXsZEem9CQrHXMQoIA,Innovar tu enseñanza con design thinking
https://www.coursera.org/learn/deteccion-objetos,r74vRmEsEeWQAgqoue9YNw,Detección de objetos
https://www.coursera.org/learn/detect-mitigate-ethical-risks,Sz7QN4-YEeqq9RK5mTqT5w,Detect and Mitigate Ethical Risks
https://www.coursera.org/learn/detecting-cyber-attacks,6FfrWLmKEea8lA5G_I_jnA,Detecting and Mitigating Cyber Threats and Attacks
https://www.coursera.org/learn/develop-augmented-virtual-mixed-extended-reality-applications-webxr-unity-unreal,sEFXPI_GEeqziQpq_P-VQw,"Developing AR/VR/MR/XR Apps with WebXR, Unity & Unreal"
https://www.coursera.org/learn/develop-windows-apps-gcp,coKKdodfEee-nQrsYRBh-g,Develop and Deploy Windows Applications on Google Cloud
https://www.coursera.org/learn/develop-your-musicianship,pkE92hJhEearKQowajWNkQ,Developing Your Musicianship
https://www.coursera.org/learn/developing-a-google-sre-culture,JXTF3ajdEeq3YxIGYItKdQ,Developing a Google SRE Culture
https://www.coursera.org/learn/developing-a-google-sre-culture-fr,uqxpJgwkEeyNuxKAzhaylw,Developing a Google SRE Culture en Français
https://www.coursera.org/learn/developing-agile-team,gaXoZVdSEeqUvw5ZQPycVw,Developing an Agile Team
https://www.coursera.org/learn/developing-ai-applications-azure,DMj3I-RZEemNmw4gGersHg,Developing AI Applications on Azure
https://www.coursera.org/learn/developing-applications-with-sql-databases-and-django,RRhnJTQqEeuGxw6YZU0gNQ,"Developing Applications with SQL, Databases, and Django "
https://www.coursera.org/learn/developing-backend-apps-with-nodejs-and-express,wWKidiPbEe2Psg5YTxx2NQ,Developing Back-End Apps with Node.js and Express
https://www.coursera.org/learn/developing-cloud-native-applications,X3BGXR4HEeuzmQ5gMpn81Q,Developing Cloud Native Applications
https://www.coursera.org/learn/developing-data-models-with-lookml,IsT3WDYrEeyZlQoNyXy15Q,Developing Data Models with LookML
https://www.coursera.org/learn/developing-data-models-with-lookml-ja,iB_JT1wxEeyg-RKSDfcVFQ,Developing Data Models with LookML 日本語版
https://www.coursera.org/learn/developing-frontend-apps-with-react,naTKYx_OEe2BPRI-bktxDQ,Developing Front-End Apps with React
https://www.coursera.org/learn/developing-innovative-ideas-for-product-leaders,E9W_m4ZrEeuuVxILgxt9Nw,Developing Innovative Ideas for Product Leaders
https://www.coursera.org/learn/developing-pipelines-on-dataflow,v8M9KJcWEeuychIu0-l95w,Serverless Data Processing with Dataflow: Develop Pipelines
https://www.coursera.org/learn/developing-pipelines-on-dataflow-es,wTntuC0tEey_gAqlB2poCQ,Serverless Data Processing with Dataflow: Develop Pipelines en Español
https://www.coursera.org/learn/developing-pipelines-on-dataflow-pt,AS4ASS0uEeykCg4HPggu6Q,Serverless Data Processing with Dataflow: Develop Pipelines em Português Brasileiro
https://www.coursera.org/learn/developing-responsive-web-pages-using-html5-and-css3,3j4ylhYiEey_dQpvWp7EqQ,Developing Responsive Web Pages Using HTML5 and CSS3
https://www.coursera.org/learn/developing-strategies-to-win-in-the-marketplace-isb,JGtykBMMEe2zqRIXQVOwlw,Developing Strategies to Win in the Marketplace
https://www.coursera.org/learn/developing-the-sir-model,FDsIaaCeEeiJEA5ThbYkCA,Developing the SIR Model
https://www.coursera.org/learn/developing-university-lab-education,OVfV31pfEee3CwoIJ_9DVg,Teaching in University Science Laboratories (Developing Best Practice)
https://www.coursera.org/learn/development-methodologies-overview,VySX_tflEeqgHg6I6dtGEQ,Development Methodologies Overview
https://www.coursera.org/learn/developmental-psychology,vTiSs9b9Eea7lQ7A_W1MbA,發展心理學：哲學觀與方法論 (Developmental Psychology: Philosophical Bases and Methodology)
https://www.coursera.org/learn/developments-of-structural-dynamics,YW4OVbcZEeuVARITHCE31Q,Developments of structural dynamics
https://www.coursera.org/learn/developpement-urbain,Hfv9gzTZEea_2AoR0P8XnQ,Cities are back in town : sociologie urbaine pour un monde globalisé
https://www.coursera.org/learn/device-based-models-tensorflow,5h_UG_EaEemQmRLkaCDi9A,Device-based Models with TensorFlow Lite
https://www.coursera.org/learn/devops-aws-code-build-test,tcdX4_bREeuF2QoXUFSfUQ,"DevOps on AWS: Code, Build, and Test"
https://www.coursera.org/learn/devops-aws-operate-monitor,RNcIXvbSEeuF2QoXUFSfUQ,DevOps on AWS: Operate and Monitor
https://www.coursera.org/learn/devops-aws-release-deploy,N03pm_bSEeuEcw6azz3PZQ,DevOps on AWS: Release and Deploy
https://www.coursera.org/learn/devops-build-automation-python,jHFaIoy1EeuYmRKcAHP-DQ,DevOps and Build Automation with Python
https://www.coursera.org/learn/devops-capstone-project,S9hQXitpEeuujgo8_7Lh_Q,DevOps Capstone Project
https://www.coursera.org/learn/devops-culture-and-mindset,Q5Krn5BMEei3MQqxoqmsBA,DevOps Culture and Mindset
https://www.coursera.org/learn/dfssforthesixsigmablackbelt,F263hLDmEeqU_BKxEWcVww,DFSS for the 6 σ Black Belt
https://www.coursera.org/learn/diabetes,UTmoThr5EeWqIgq-TOy4Xw,Diabetes - a Global Challenge
https://www.coursera.org/learn/diabetes-essential-facts,-KDHP5UFEeaPOA7y0lv8VQ,Diabetes – the Essential Facts
https://www.coursera.org/learn/diagnosticimaging,pXNIGMgtEemKrA4zJxEYYA,Visualizing the Living Body: Diagnostic Imaging
https://www.coursera.org/learn/dialisis-peritoneal,UAx2U6cxEeiIGRI1AcNBeA,Diálisis peritoneal
https://www.coursera.org/learn/dianci,YXLa-lM0EeWEHRLwpfV5DQ,电磁学上——恒定电场
https://www.coursera.org/learn/dianci-2,qgqGaFNVEeWa6BJVQBR2Qw,电磁学下——恒磁场与时变电磁场
https://www.coursera.org/learn/differential-equations-engineers,RI9SKqA-Eeitlw56WYjeBg,Differential Equations for Engineers
https://www.coursera.org/learn/differential-equations-part-iii-systems-of-equations,KrMFdwG_Ee2QqQ4ISkSP3Q,Differential Equations Part III Systems of Equations 
https://www.coursera.org/learn/differentiation-calculus,2C2e6l1gEeWFhAqDMJTKuQ,Calculus: Single Variable Part 2 - Differentiation
https://www.coursera.org/learn/digital,d0bq5PkAEeSBSSIAC7JSBQ,Fundamentals of Digital Image and Video Processing
https://www.coursera.org/learn/digital-advertising-landscape,xgDSp2qTEemAbgqbKzmtFA,Introduction to the Digital Advertising Landscape
https://www.coursera.org/learn/digital-analytics,bGZkCuIJEeSqWiIAC0gGHw,Digital Marketing Analytics in Practice
https://www.coursera.org/learn/digital-business,I-IJ-9lAEeeAghKSKv988g,Digital Business - Capstone project
https://www.coursera.org/learn/digital-business-models,2dQBCHwBEeadzAr8QEFyQQ,Digital Business Models
https://www.coursera.org/learn/digital-channel-planning-ecommerce-strategy,BAHsA3T7EeufLBILXEdAjw,Digital Channel Planning and E-Commerce Strategy
https://www.coursera.org/learn/digital-competition-financial-services,k5mxLwVoEee9jQp7kwAPhA,Digital Competition in Financial Services
https://www.coursera.org/learn/digital-democracy,52n7Ml8SEeSiWyIACyQQqQ,Securing Digital Democracy
https://www.coursera.org/learn/digital-fashion-industry,rMf1BCZ0EeyavRI3rIvGvQ,Digital Fashion Industry
https://www.coursera.org/learn/digital-fashion-mindset,fB2sdyTmEeyErhKbHHnlUQ,Digital Fashion Mindset
https://www.coursera.org/learn/digital-fashion-reality,4oZCECdMEeyavRI3rIvGvQ,Digital Fashion Reality
https://www.coursera.org/learn/digital-footprint,sPT4Do1cEeWbIxKn7M-nSQ,Digital Footprint
https://www.coursera.org/learn/digital-forensics-concepts,zafl36LNEeuXVhK5NJR77w,Digital Forensics Concepts
https://www.coursera.org/learn/digital-forensics-essentials-dfe,FPbJ1zWKEe2fgRKcLe05yw,Digital Forensics Essentials (DFE)
https://www.coursera.org/learn/digital-health-design-implementation,RufFVaQeEeq9dQqVkkCPcw,Design and Implementation of Digital Health Interventions 
https://www.coursera.org/learn/digital-humanities,LikItAWBEeaz0xKdW20ZTw,Sprachtechnologie in den Digital Humanities
https://www.coursera.org/learn/digital-information-literacy,3Q3zj3s6EeqcdQ6VdPgifQ,Digital Information Literacy
https://www.coursera.org/learn/digital-leadership-digital-strategy-execution,ZVE2i3W6Eeu5RwqqQbp66Q,Digital Leadership and Digital Strategy Execution
https://www.coursera.org/learn/digital-literacy,6Oh26OW4EeWy1RKsaf3f1w,Information & Digital Literacy for University Success
https://www.coursera.org/learn/digital-literacy-ar,pZWAuCN7Eeusew4XJ-az5w,محو الأمية المعلوماتية والرقمية لتحقيق النجاح في الجامعة
https://www.coursera.org/learn/digital-manufacturing-design,0WeoUtsxEeWs3gqqmBF9eQ,Digital Manufacturing & Design
https://www.coursera.org/learn/digital-marketing-capstone,3e249OIsEeSdRSIAC3-Q-A,Digital Marketing Capstone
https://www.coursera.org/learn/digital-marketing-revolution,_ozuvuQPEeahIg74m77j2A,The Digital Marketing Revolution
https://www.coursera.org/learn/digital-storytelling,nDwb7NA_EeWODArwq0SZrw,Powerful Tools for Teaching and Learning: Digital Storytelling
https://www.coursera.org/learn/digital-strategy-business-opportunity,HrCyUHW8Eeuulw5wDKo02w,Digital Strategy and Business Opportunity
https://www.coursera.org/learn/digital-systems,yO1M0Hj6EeWX2xK7ROQidQ,Digital Systems: From Logic Gates to Processors
https://www.coursera.org/learn/digital-thread-components,y026aIquEeadHwoqfJAG9w,Digital Thread: Components
https://www.coursera.org/learn/digital-thread-implementation,3i2S8IquEeatfg7c63n1lQ,Digital Thread: Implementation
https://www.coursera.org/learn/digital-transformation-course,5HkvbTHIEeyJLwrWUTXNdQ,Introduction to Digital Transformation
https://www.coursera.org/learn/digital-transformation-financial-services-project,4F94_Ze0EeezDBJTB6BTgg,Digital Transformation of Financial Services - Capstone Project
https://www.coursera.org/learn/digital-transformation-google-cloud,eftGvqzeEeuLCQ6P36XDuw,Introduction to Digital Transformation with Google Cloud
https://www.coursera.org/learn/digital-transformation-google-cloud-fr,FU20EiChEey-7g6YTy-Atw,Introduction to Digital Transformation with Google Cloud en Français
https://www.coursera.org/learn/digital-transformation-google-cloud-iw,g-STJPVhEeuWbhLo_UpjIw,Introduction to Digital Transformation Google Cloud בעברית
https://www.coursera.org/learn/digital-transformation-google-cloud-ja,9XLTABykEeyguw70hCEltQ,Introduction to Digital Transformation with Google Cloud 日本語版
https://www.coursera.org/learn/digital-transformation-impact,l9hvi3fpEem_DQosOz1mrA,Impact from Digital Transformation: Full course
https://www.coursera.org/learn/digital-transformation-impact-nano-course,-EXexHGiEemp8g76HTuNiA,Impact from digital transformation: A Nano course
https://www.coursera.org/learn/digital-transformation-part-2,j8YiHlCnEeyLIRLL9niz0w,Introduction to Digital Transformation Part 2
https://www.coursera.org/learn/digital-twins,jYZqbvCSEeu8Fwo3Sa_Z7Q,Digital Twins
https://www.coursera.org/learn/digitalgovernance,ksJyw4SdEeqHMgp5WMBnmw,Digital Governance
https://www.coursera.org/learn/digitalmedia,NM8GLa2lEeWABgp2r5zOmw,Creative Programming for Digital Media & Mobile Apps
https://www.coursera.org/learn/dino101,y5G1vZheEeWF6gpQJiw6hQ,Dino 101: Dinosaur Paleobiology
https://www.coursera.org/learn/diode-pn-junction-metal-semiconductor-contact,Y2Lu2G4mEeeWCg71xNIlJg,Diode - pn Junction and Metal Semiconductor Contact
https://www.coursera.org/learn/disability-awareness,Pw5_EDSEEeWHeRJ9CdC5xQ,Disability Awareness and Support
https://www.coursera.org/learn/disability-inclusion-education,B21ymeDREeiZjBI0AJcrAg,Disability Inclusion in Education: Building Systems of Support 
https://www.coursera.org/learn/disaster-crisis-emergency-preparedness-communication,VxeYASgvEeuwTgq2hLvvnw,"Disaster, Crisis, and Emergency Preparedness Communication"
https://www.coursera.org/learn/disaster-preparedness,Lka_AUNqEeSEgyIAC1AP1w,Disaster Preparedness
https://www.coursera.org/learn/disaster-risk-management-korean-policies,g8lFda8gEeiM_ApPm1e2eg,Disaster Risk Management and Korean Policies
https://www.coursera.org/learn/discounted-cash-flow,alJRh0cPEeaeRgqQhMBV5Q,Valuation for Startups Using Discounted Cash Flows Approach
https://www.coursera.org/learn/discrete-calculus,3NogQ11pEeWJEg4Ftlh5hw,Single Variable Calculus
https://www.coursera.org/learn/discrete-mathematics,MU0DUEQoEeaeRgqQhMBV5Q,Discrete Mathematics
https://www.coursera.org/learn/discrete-mathematics-ch,ZvLQKUDrEeaDtA7V-fOzBw,离散数学
https://www.coursera.org/learn/discrete-optimization,THkzKaBPEeWm9xJA1YXcWQ,Discrete Optimization
https://www.coursera.org/learn/disease-clusters,_CkCc5WSEei3UBLSq7thng,Disease Clusters
https://www.coursera.org/learn/disenando-estrategia-negocio-america-latina,P6N4x3W8Eem1AhJfMmjg9g,Diseñando una estrategia de negocios en América Latina
https://www.coursera.org/learn/disenando-paginas-bootstrap4,6NGrBafJEeiS7RI0Mi1tOA,Diseñando páginas web con Bootstrap 4
https://www.coursera.org/learn/diseno-de-proyectos-de-desarrollo,15Cz2-C8Eeu-EQpycSBBow,Diseño de Proyectos de Desarrollo
https://www.coursera.org/learn/diseno-de-ux-para-el-bien-social-y-preparacion-para-trabajo,Z-ktcx2VEeyKNQ6kzrQ19w,Diseñar una experiencia del usuario de una iniciativa de interés público y prepararse para el trabajo
https://www.coursera.org/learn/diseno-experiencia-servicios,pdnlErXsEeiz8Qorzcx9xg,Diseño de Experiencia en Servicios
https://www.coursera.org/learn/diseno-proyectos-promocion-bienestar,AgsV-FnxEeaf-Qp81ahtrQ,Diseño de proyectos para promover el bienestar
https://www.coursera.org/learn/diseno-videojuegos-intro,S-PcviUAEeW5pgpJEN0S6w,Diseño de Videojuegos: Una introducción
https://www.coursera.org/learn/disenos-web-adaptables-en-adobe-xd,QWOpeB2MEeyKNQ6kzrQ19w,Diseños web adaptables en Adobe XD
https://www.coursera.org/learn/diseo-e-innovacin-de-modelo-de-negocios,-8Pn1DyxEeuAmQ4FR3Ku3Q,Diseño e innovación de modelo de negocios
https://www.coursera.org/learn/displays,ctCy6m4jEeez8xK4FEa7iA,Displays
https://www.coursera.org/learn/distributed-programming-in-java,vD3GUIAsEeaztxKMUHWbjQ,Distributed Programming in Java
https://www.coursera.org/learn/diverse-audiences-public-health-crisis,cruN4CgvEeueNgoVH3tVbQ,Connect with Diverse Audiences during a Public Health Crisis
https://www.coursera.org/learn/diverse-teams,Bs9QiVi6Eea61wp4tFKGLQ,Optimizing Diversity on Teams
https://www.coursera.org/learn/diversidade-e-inovacao-na-pratica-casos-de-sucesso,6Q-HJVj6EeydIxKChA98fQ,Diversidade e Inovação na Prática: Casos de Sucesso
https://www.coursera.org/learn/diversifying-transforming-football-leadership,mbNhu0kaEeyq9Q4Bl6meLw,A Guide to Diversifying and Transforming Football Leadership
https://www.coursera.org/learn/diversite-inclusion-travail,ZaFtUxn2EeyZ9BL8TB78QQ,Diversité et inclusion sur le lieu de travail 
https://www.coursera.org/learn/diversity-and-belonging-in-businesses-and-organizations,VdC_U0exEeylbAqjSwTWlQ,Diversity and Belonging in Businesses and Organizations
https://www.coursera.org/learn/diversity-and-inclusion-developing-a-strategy,mF1il1DMEeyLIRLL9niz0w,Diversity and Inclusion: Developing A Strategy
https://www.coursera.org/learn/diversity-and-inclusion-education,fnysY_8UEeqcDgo9spofpw,Diversity and Inclusion in Education
https://www.coursera.org/learn/diversity-and-inclusion-for-hr-professionals,SJCQnQNREeuRGgrsOjPmSw,Diversity and Inclusion for HR Professionals
https://www.coursera.org/learn/diversity-equity-inclusion,6Uuxyqw8Eeytqw64hz8ZCw,"Diversity, Equity & Inclusion"
https://www.coursera.org/learn/diversity-inclusion-workplace,hSmpCOROEeWr4g7T_DyXNw,Diversity and inclusion in the workplace
https://www.coursera.org/learn/diversity-with-inclusion-in-organizations,VdQJW0ezEeymwhKfXK5sCw,Diversity with Inclusion in Organizations
https://www.coursera.org/learn/django-build-web-apps,FVFq7YWVEeqzpxI5q0qHcw,Building Web Applications in Django
https://www.coursera.org/learn/django-database-web-apps,416fMYWSEeqMzg4Q-SipSQ,Web Application Technologies and Django
https://www.coursera.org/learn/django-features-libraries,Z247QYWVEeqV3g4-gCv8JQ,Django Features and Libraries
https://www.coursera.org/learn/django-javascript-jquery-json,qacz3oWVEeqMzg4Q-SipSQ,"Using JavaScript, JQuery, and JSON in Django"
https://www.coursera.org/learn/django-web-framework,k-reWsdAEeyyUBK3-TLTlw,Django Web Framework 
https://www.coursera.org/learn/dmathgen,VXrdLODREeWGtArzEGZPmw,离散数学概论 Discrete Mathematics Generality
https://www.coursera.org/learn/dna-analysis,eL9HZ2ItEeWpHwqwM9Gg0w,Finding Hidden Messages in DNA (Bioinformatics I)
https://www.coursera.org/learn/dna-decoded,XtG-3iXXEee9kRIpW6HxRg,DNA Decoded
https://www.coursera.org/learn/dna-mutations,M5IS7Pw3EeW3kAo3Iffzfw,Finding Mutations in DNA and Proteins (Bioinformatics VI)
https://www.coursera.org/learn/dna-sequencing,Gyll8Zh9EeWZyg6bf_Oxkw,Algorithms for DNA Sequencing
https://www.coursera.org/learn/do-good-feel-good,Kmcx5fCDEeu8Fwo3Sa_Z7Q,The Science of Generosity: Do Good...Feel Good
https://www.coursera.org/learn/docencia-capacitacion-laboral,A6Ofa6oREee_FhKpZrJ4bA,Docencia para la capacitación laboral y el aprendizaje a lo largo de la vida.
https://www.coursera.org/learn/documentation-usability-cancer-informatics,GjrZlAsxEey6IAo7CGAsSQ,Documentation and Usability for Cancer Informatics
https://www.coursera.org/learn/dog-emotion-and-cognition,-Eu38u08EeSKeyIACwQXPg,Dog Emotion and Cognition
https://www.coursera.org/learn/doing-business-in-china-capstone,Hj0KmrUbEeaHBgqkZt_jWA,Doing Business in China Capstone
https://www.coursera.org/learn/doing-business-in-europe,attAdz-6Eee_nQq6JsYrTA,Doing Business in Europe
https://www.coursera.org/learn/doing-economics-measuring-climate-change,tpnHZ7eaEeuhvApQ-8cGMw,Doing Economics: Measuring Climate Change
https://www.coursera.org/learn/dolor-neuropatico-anestesiologia,Rw4jsLHrEei4nA6DpAaZ-A,Diagnóstico y tratamiento del dolor neuropático en atención primaria
